,city,lat,lng,country,population
14635,Krasnouralsk,58.35,60.05,Russia,22996.0
14636,Krasnoarmeysk,51.0167,45.7,Russia,22994.0
14637,Greenfield,39.7936,-85.7737,United States,23006.0
14638,Auburn,41.3666,-85.0559,United States,22994.0
14639,Zvenigorod,55.7333,36.85,Russia,22513.0
14640,Wright,30.4445,-86.6419,United States,22991.0
14641,Willoughby,41.646,-81.4084,United States,22977.0
14642,Watertown,43.1893,-88.7285,United States,22973.0
14643,Wadenswil,47.2303,8.6722,Switzerland,21716.0
14644,Fayid,30.3261,32.2986,Egypt,21808.0
14645,Sidi Ifni,29.3833,-10.1667,Morocco,21618.0
14646,Manghit,42.1236,60.0583,Uzbekistan,22949.0
14647,Mustang,35.3917,-97.7246,United States,22959.0
14648,Mount Pearl Park,47.5189,-52.8058,Canada,22957.0
14649,Montgomery,40.426,-74.6791,United States,22955.0
14650,Znam'yanka,48.7136,32.6733,Ukraine,22936.0
14651,Haywards Heath,51.0048,-0.0979,United Kingdom,22800.0
14652,Wertheim,49.75,9.5167,Germany,22780.0
14653,Uberlingen,47.7667,9.1583,Germany,22554.0
14654,Valasske Mezirici,49.4718,17.9712,Czechia,22306.0
14655,Neusass,48.4,10.8333,Germany,22058.0
14656,Frederickson,47.0914,-122.3594,United States,22935.0
14657,Leutkirch im Allgau,47.8256,10.0222,Germany,22803.0
14658,Patterson,37.4758,-121.1535,United States,22930.0
14659,Eckernforde,54.4742,9.8378,Germany,21902.0
14660,Espera Feliz,-20.65,-41.9069,Brazil,22856.0
14661,Yokoshiba,35.6656,140.5042,Japan,22585.0
14662,Isilkul,54.9089,71.2606,Russia,22903.0
14663,Gallup,35.5183,-108.7423,United States,22917.0
14664,Radcliff,37.8206,-85.9366,United States,22914.0
14665,Westerstede,53.25,7.9167,Germany,22778.0
14666,Patacamaya,-17.2333,-67.9167,Bolivia,22858.0
14667,Crystal,45.0377,-93.3599,United States,22899.0
14668,Guryevsk,54.2833,85.9333,Russia,22872.0
14669,Lengerich,52.175,7.8667,Germany,22641.0
14670,Belton,31.0525,-97.479,United States,22885.0
14671,Nazca,-14.8289,-74.9436,Peru,22859.0
14672,Allen,-38.9772,-67.8272,Argentina,22859.0
14673,Weilheim,47.8333,11.1333,Germany,22477.0
14674,Glauchau,50.8233,12.5444,Germany,22440.0
14675,Dickinson,46.8917,-102.7924,United States,22872.0
14676,Catamayo,-3.9833,-79.35,Ecuador,22697.0
14677,Naqadah,25.9017,32.7242,Egypt,21530.0
14678,Allison Park,40.573,-79.9603,United States,22855.0
14679,Tunuyan,-33.5667,-69.0167,Argentina,22834.0
14680,Karachayevsk,43.7667,41.9,Russia,21067.0
14681,Ensley,30.5261,-87.2735,United States,22844.0
14682,Takahata,38.0025,140.1911,Japan,22709.0
14683,Olivet,47.8639,1.9006,France,21951.0
14684,Selouane,35.0708,-2.9392,Morocco,21570.0
14685,Le Creusot,46.8014,4.4411,France,21630.0
14686,Laguna Beach,33.5448,-117.7612,United States,22827.0
14687,Goldasht,32.6267,51.4392,Iran,22693.0
14688,Webster Groves,38.5866,-90.3544,United States,22819.0
14689,Acworth,34.0566,-84.6715,United States,22818.0
14690,Vega Baja,18.441,-66.3993,Puerto Rico,22815.0
14691,Cinco Saltos,-38.8167,-68.0667,Argentina,22790.0
14692,Griffin,33.2418,-84.2747,United States,22813.0
14693,Curchorem,15.25,74.1,India,22730.0
14694,Vreden,52.0331,6.8331,Germany,22641.0
14695,Botevgrad,42.9083,23.7919,Bulgaria,22742.0
14696,Saint-Genis-Laval,45.696,4.793,France,21217.0
14697,Onondaga,42.9687,-76.2168,United States,22797.0
14698,Morton Grove,42.0423,-87.789,United States,22796.0
14699,Velsk,61.0667,42.1,Russia,22776.0
14700,Marina,36.6812,-121.7895,United States,22781.0
14701,Solon,41.3864,-81.4401,United States,22779.0
14702,Forbach,49.19,6.9,France,21552.0
14703,Rixensart,50.7167,4.5333,Belgium,22401.0
14704,Svetlyy,54.6833,20.1333,Russia,21928.0
14705,Hunters Creek,28.3611,-81.4357,United States,22770.0
14706,Petrila,45.4511,23.3981,Romania,22692.0
14707,Bad Kissingen,50.2,10.0667,Germany,22444.0
14708,Gjovik,60.8,10.7,Norway,22719.0
14709,Manosque,43.8342,5.7839,France,22333.0
14710,Kaltenkirchen,53.8397,9.9603,Germany,21813.0
14711,San Miguel de Papasquiaro,24.8304,-105.34,Mexico,22750.0
14712,New Brighton,45.0658,-93.206,United States,22753.0
14713,Iracemapolis,-22.5808,-47.5189,Brazil,22557.0
14714,Mandan,46.829,-100.887,United States,22752.0
14715,Kalachinsk,55.05,74.5833,Russia,22737.0
14716,Buxton,53.259,-1.911,United Kingdom,22215.0
14717,Ladyzhyn,48.6667,29.2167,Ukraine,22682.0
14718,Donaueschingen,47.9531,8.5033,Germany,22526.0
14719,Corsicana,32.0824,-96.4665,United States,22728.0
14720,Staraya Kupavna,55.8,38.1833,Russia,22476.0
14721,Sal'a,48.15,17.8833,Slovakia,22219.0
14722,Elizabeth City,36.2943,-76.2361,United States,22711.0
14723,Pittsburg,37.4129,-94.6984,United States,22711.0
14724,Harriman,35.9307,-84.5602,United States,22708.0
14725,Greenfield,42.614,-72.5985,United States,22703.0
14726,Torre del Mar,36.75,-4.1,Spain,22168.0
14727,Oytal,42.9153,73.2549,Kazakhstan,22673.0
14728,Metzingen,48.5367,9.2858,Germany,22046.0
14729,Fairhope,30.5217,-87.8815,United States,22677.0
14730,Machesney Park,42.3666,-89.0266,United States,22677.0
14731,Winchester,42.4518,-71.1463,United States,22677.0
14732,Wettingen,47.4659,8.3267,Switzerland,20721.0
14733,Braidwood,41.2696,-88.2235,United States,22670.0
14734,Hurricane,37.1487,-113.3517,United States,22666.0
14735,Lysander,43.18,-76.3745,United States,22661.0
14736,Laupheim,48.2289,9.8797,Germany,22298.0
14737,Pogradec,40.9,20.65,Albania,20848.0
14738,Omagh,54.59,-7.29,United Kingdom,21056.0
14739,Lajas,22.4164,-80.2906,Cuba,22602.0
14740,Campoalegre,2.69,-75.33,Colombia,22568.0
14741,Dunaharaszti,47.3553,19.0844,Hungary,21901.0
14742,Honmachi,36.0608,136.5006,Japan,22561.0
14743,Nagold,48.5519,8.7256,Germany,22294.0
14744,Koprivnice,49.5995,18.1448,Czechia,21851.0
14745,Pudsey,53.797,-1.663,United Kingdom,22408.0
14746,East Patchogue,40.7704,-72.9817,United States,22637.0
14747,Baraki Barak,33.9667,68.9667,Afghanistan,22305.0
14748,Trussville,33.6404,-86.5819,United States,22635.0
14749,Karben,50.2322,8.7681,Germany,22127.0
14750,Waynesboro,38.0674,-78.9014,United States,22630.0
14751,Manicore,-5.8122,-61.2975,Brazil,21549.0
14752,Westerly,41.3635,-71.7899,United States,22624.0
14753,Stadthagen,52.3247,9.2069,Germany,22247.0
14754,Darton,53.585,-1.5325,United Kingdom,21345.0
14755,Burg,52.2725,11.855,Germany,22478.0
14756,Mako,46.22,20.4789,Hungary,22514.0
14757,Pushkar,26.5,74.55,India,21626.0
14758,Huautla,21.0308,-98.285,Mexico,22521.0
14759,Puente Nacional,19.3333,-96.4833,Mexico,22454.0
14760,Dawmat al Jandal,29.8153,39.8664,Saudi Arabia,22583.0
14761,Burlington,40.0641,-74.8393,United States,22587.0
14762,Buftea,44.57,25.95,Romania,22178.0
14763,Johnston,41.6857,-93.7173,United States,22582.0
14764,Corcoran,36.0839,-119.561,United States,22581.0
14765,Meadville,41.6476,-80.1468,United States,22580.0
14766,Wareham,41.7662,-70.6999,United States,22574.0
14767,Anthem,33.856,-112.1168,United States,22570.0
14768,Belabo,4.9333,13.3,Cameroon,22553.0
14769,Lakeside,32.856,-116.904,United States,22560.0
14770,Happy Valley,45.4362,-122.5077,United States,22553.0
14771,Friesoythe,53.0206,7.8586,Germany,22456.0
14772,East Peoria,40.6734,-89.5419,United States,22546.0
14773,Santo Antonio de Posse,-22.6058,-46.9189,Brazil,22389.0
14774,Klatovy,49.3956,13.2951,Czechia,22257.0
14775,Northdale,28.1058,-82.5263,United States,22529.0
14776,Hopewell,37.2915,-77.2985,United States,22529.0
14777,Fort Walton Beach,30.4249,-86.6194,United States,22521.0
14778,Radevormwald,51.2,7.35,Germany,22107.0
14779,Nixa,37.0453,-93.296,United States,22515.0
14780,Nadvirna,48.6333,24.5833,Ukraine,22447.0
14781,Olanchito,15.4833,-86.5833,Honduras,22500.0
14782,Florsheim,50.0117,8.4281,Germany,21572.0
14783,Khadyzhensk,44.4239,39.5372,Russia,22468.0
14784,Hythe,50.869,-1.399,United Kingdom,20526.0
14785,Clinton,41.1395,-112.0656,United States,22499.0
14786,Apolda,51.0247,11.5139,Germany,22012.0
14787,Munster,41.5469,-87.504,United States,22476.0
14788,Christiansburg,37.1411,-80.4028,United States,22473.0
14789,Roselle,41.9807,-88.0861,United States,22463.0
14790,Garden City,40.7266,-73.6447,United States,22454.0
14791,Hajnowka,52.7333,23.5667,Poland,21442.0
14792,Granite Bay,38.7601,-121.1714,United States,22439.0
14793,Gardelegen,52.5264,11.3925,Germany,22402.0
14794,Saint-Louis,47.59,7.57,France,21177.0
14795,Schwetzingen,49.3833,8.5667,Germany,21433.0
14796,Yabu,35.4047,134.7675,Japan,22358.0
14797,Barnegat,39.7665,-74.2773,United States,22410.0
14798,Warrensburg,38.7627,-93.726,United States,22410.0
14799,Hockenheim,49.3181,8.5472,Germany,21779.0
14800,Union City,33.5941,-84.5629,United States,22399.0
14801,Lebu,-37.6103,-73.6561,Chile,22345.0
14802,Mendeleyevsk,55.9,52.3167,Russia,22336.0
14803,Bedford,42.9407,-71.5302,United States,22388.0
14804,Corinto,12.4833,-87.1833,Nicaragua,22000.0
14805,Ar Rutbah,33.0333,40.2833,Iraq,22370.0
14806,Vernon,41.1973,-74.4859,United States,22369.0
14807,Mashiko,36.4675,140.0931,Japan,22116.0
14808,Yahualica,20.9531,-98.38,Mexico,22228.0
14809,Heide,54.1961,9.0933,Germany,21684.0
14810,Demba,-5.5096,22.26,Congo (Kinshasa),22263.0
14811,Villeneuve-sur-Lot,44.4081,0.705,France,22064.0
14812,Alvarado,18.7811,-95.7572,Mexico,22330.0
14813,Colorado,-22.8378,-51.9728,Brazil,22345.0
14814,Dolton,41.6284,-87.5979,United States,22348.0
14815,Chaumont,48.1117,5.1389,France,21945.0
14816,Bacchus Marsh,-37.675,144.4389,Australia,22223.0
14817,Camana,-16.6233,-72.7092,Peru,20956.0
14818,Lyman,48.9861,37.8111,Ukraine,22315.0
14819,Northfield,44.455,-93.1698,United States,22325.0
14820,Nikolskoye,59.7,30.7833,Russia,22286.0
14821,Highland,41.5485,-87.4587,United States,22316.0
14822,Musselburgh,55.942,-3.054,United Kingdom,21900.0
14823,Harim,36.2076,36.5192,Syria,21934.0
14824,Sequim,48.0746,-123.0944,United States,22304.0
14825,Morris,40.796,-74.4945,United States,22302.0
14826,Djibo,14.099,-1.627,Burkina Faso,22223.0
14827,Spremberg,51.5717,14.3794,Germany,22175.0
14828,Prairie Village,38.9874,-94.6361,United States,22295.0
14829,Atuntaqui,0.3325,-78.2136,Ecuador,21286.0
14830,Kuna,43.4869,-116.3986,United States,22292.0
14831,Coralville,41.699,-91.5967,United States,22290.0
14832,Waltham Abbey,51.6846,0.0004,United Kingdom,21149.0
14833,Popesti-Leordeni,44.38,26.17,Romania,21895.0
14834,Guilford,41.3345,-72.7004,United States,22285.0
14835,Fort Mill,35.0062,-80.9388,United States,22284.0
14836,Bad Harzburg,51.8828,10.5617,Germany,21945.0
14837,Waldkirch,48.0939,7.9608,Germany,21809.0
14838,Ban Piang Luang,19.6493,98.6352,Thailand,22215.0
14839,Eseka,3.6504,10.7666,Cameroon,22221.0
14840,Millau,44.0986,3.0783,France,22109.0
14841,Hudson,41.2399,-81.4408,United States,22237.0
14842,Fougeres,48.3525,-1.1986,France,20418.0
14843,Bristol,41.6827,-71.2694,United States,22234.0
14844,Chapa de Mota,19.8144,-99.5269,Mexico,21746.0
14845,Auch,43.6465,0.5855,France,21935.0
14846,Roanoke Rapids,36.4452,-77.6491,United States,22225.0
14847,Niskayuna,42.803,-73.873,United States,22225.0
14848,Hazebrouck,50.725,2.5392,France,21441.0
14849,Saint-Jean-de-Braye,47.9128,1.9719,France,20751.0
14850,Moguer,37.2747,-6.8386,Spain,22088.0
14851,Raymore,38.8029,-94.4583,United States,22194.0
14852,Fremont,41.3536,-83.1148,United States,22191.0
14853,Mukwonago,42.8566,-88.3269,United States,22185.0
14854,Laventille,10.65,-61.4833,Trinidad And Tobago,21454.0
14855,Bavly,54.4,53.25,Russia,22145.0
14856,Qarazhal,48.0253,70.7999,Kazakhstan,22170.0
14857,Halluin,50.7836,3.1256,France,20800.0
14858,Kitzingen,49.7333,10.1667,Germany,21704.0
14859,Lebanon,44.5317,-122.9071,United States,22160.0
14860,Pickerington,39.889,-82.7678,United States,22158.0
14861,Lexington,33.989,-81.2202,United States,22157.0
14862,Eislingen,48.6933,9.7067,Germany,20885.0
14863,Unity,40.2811,-79.4236,United States,22156.0
14864,Fukuyoshi,33.6833,130.78,Japan,21641.0
14865,Arvin,35.1944,-118.8306,United States,22155.0
14866,Southold,41.0435,-72.4184,United States,22147.0
14867,Chester,37.3531,-77.4342,United States,22144.0
14868,Stoneham,42.4741,-71.0972,United States,22144.0
14869,Budingen,50.2908,9.1125,Germany,21959.0
14870,Kommunar,59.6206,30.39,Russia,22055.0
14871,Palmital,-22.7889,-50.2175,Brazil,22094.0
14872,Leczna,51.3,22.8833,Poland,21802.0
14873,Swiedbodzin,52.25,15.5333,Poland,21988.0
14874,Lino Lakes,45.1679,-93.083,United States,22119.0
14875,Augusta,44.3341,-69.7319,United States,22116.0
14876,Milford,38.9091,-75.4224,United States,22102.0
14877,Cunha,-23.0739,-44.96,Brazil,22086.0
14878,Corinth,33.1435,-97.0681,United States,22099.0
14879,Naples,26.1504,-81.7936,United States,22088.0
14880,Maghull,53.5174,-2.9449,United Kingdom,20444.0
14881,Ust'-Katav,54.9333,58.1667,Russia,22042.0
14882,Maple Heights,41.4094,-81.5625,United States,22078.0
14883,Vanersborg,58.363,12.33,Sweden,21835.0
14884,Cockeysville,39.4793,-76.63,United States,22071.0
14885,Semikarakorsk,47.5167,40.8,Russia,22030.0
14886,Laziska Gorne,50.15,18.8333,Poland,21958.0
14887,Peshtera,42.0322,24.3022,Bulgaria,21824.0
14888,Eppingen,49.1333,8.9167,Germany,21819.0
14889,Raritan,40.507,-74.8662,United States,22063.0
14890,Gotse Delchev,41.5728,23.7294,Bulgaria,21969.0
14891,Brent,30.4729,-87.2496,United States,22056.0
14892,Hlohovec,48.4311,17.8031,Slovakia,21715.0
14893,Silver Firs,47.8635,-122.1497,United States,22052.0
14894,Povoa de Lanhoso,41.5667,-8.2667,Portugal,21886.0
14895,Jalpan,21.2167,-99.4725,Mexico,22025.0
14896,Kozmodemyansk,56.3419,46.5636,Russia,20505.0
14897,Union Hill-Novelty Hill,47.6788,-122.0284,United States,22034.0
14898,Gardner,38.8158,-94.93,United States,22031.0
14899,Lyndhurst,40.7964,-74.1099,United States,22030.0
14900,Vilyuchinsk,52.9333,158.4,Russia,21973.0
14901,Kemi,65.7361,24.5639,Finland,21758.0
14902,Omutninsk,58.6667,52.1833,Russia,22009.0
14903,Armyans'k,46.1072,33.6933,Ukraine,21956.0
14904,Rose Hill,38.7872,-77.1085,United States,22011.0
14905,Sonthofen,47.5142,10.2817,Germany,21541.0
14906,Kotovo,50.3167,44.8,Russia,21990.0
14907,Puerto Suarez,-18.9633,-57.7978,Bolivia,22000.0
14908,Axapusco,19.7194,-98.7972,Mexico,21915.0
14909,Vereshchagino,58.0667,54.65,Russia,21969.0
14910,Elsdorf,50.9333,6.5667,Germany,21663.0
14911,Xanten,51.6622,6.4539,Germany,21690.0
14912,Seligenstadt,50.0441,8.9753,Germany,21293.0
14913,Kotli,33.5156,73.9019,Pakistan,21462.0
14914,Dumbarton,55.95,-4.5667,United Kingdom,20527.0
14915,Siloam Springs,36.1844,-94.5318,United States,21975.0
14916,Iisalmi,63.5611,27.1889,Finland,21945.0
14917,Opoczno,51.3833,20.2833,Poland,21780.0
14918,Reigate,51.237,-0.206,United Kingdom,21820.0
14919,Palafrugell,41.9174,3.1631,Spain,21049.0
14920,Pedernales,0.0719,-80.0508,Ecuador,21910.0
14921,Trinidad,-33.5333,-56.8833,Uruguay,21429.0
14922,Peters,40.274,-80.0802,United States,21954.0
14923,Wieliczka,49.9894,20.0661,Poland,21878.0
14924,Halle,52.0608,8.3597,Germany,21640.0
14925,Tornio,65.8486,24.1472,Finland,21928.0
14926,Osterode,51.7286,10.2522,Germany,21731.0
14927,Gif-sur-Yvette,48.7018,2.1339,France,21379.0
14928,Piqua,40.1505,-84.2441,United States,21936.0
14929,Amherstburg,42.1,-83.0833,Canada,21936.0
14930,Chelmno,53.3492,18.4261,Poland,20428.0
14931,Hallein,47.6667,13.0833,Austria,21150.0
14932,Yoqne`am `Illit,32.6594,35.11,Israel,21383.0
14933,Port Hueneme,34.1617,-119.2036,United States,21926.0
14934,Taylors,34.9157,-82.3124,United States,21923.0
14935,Keene,42.9494,-72.2997,United States,21911.0
14936,Gympie,-26.19,152.6655,Australia,21599.0
14937,East Hampton,41.0117,-72.1277,United States,21903.0
14938,Azambuja,39.0667,-8.8667,Portugal,21814.0
14939,Casablanca,-33.3167,-71.4167,Chile,21874.0
14940,Summit,40.7154,-74.3647,United States,21897.0
14941,Halewood,53.3599,-2.84,United Kingdom,20116.0
14942,Secaucus,40.781,-74.0659,United States,21893.0
14943,Potters Bar,51.698,-0.183,United Kingdom,21639.0
14944,Lisieux,49.15,0.23,France,20318.0
14945,Golden Valley,44.9901,-93.3591,United States,21886.0
14946,New Hartford,43.0587,-75.2822,United States,21880.0
14947,Kihei,20.7653,-156.4454,United States,21879.0
14948,Gros Islet,14.081,-60.953,Saint Lucia,21660.0
14949,Castelnau-le-Lez,43.6369,3.9019,France,20480.0
14950,Mount Vernon,40.3854,-82.4734,United States,21864.0
14951,Brockville,44.5833,-75.6833,Canada,21854.0
14952,Lower,38.9819,-74.9088,United States,21838.0
14953,Watertown,41.616,-73.1177,United States,21832.0
14954,San Martin de las Piramides,19.7333,-98.8167,Mexico,21511.0
14955,Montereau-faut-Yonne,48.3853,2.9508,France,20206.0
14956,Ban Patong,7.8981,98.3047,Thailand,20363.0
14957,Geneva,41.8832,-88.3242,United States,21809.0
14958,Collingwood,44.5,-80.2167,Canada,21793.0
14959,Watertown,44.9094,-97.1531,United States,21790.0
14960,Quickborn,53.7333,9.8972,Germany,21296.0
14961,Dax,43.71,-1.05,France,20681.0
14962,Bloomington,34.0601,-117.4013,United States,21783.0
14963,Bloomingdale,41.9497,-88.0895,United States,21779.0
14964,Saint Austell,50.3386,-4.7922,United Kingdom,19958.0
14965,Coueron,47.2156,-1.7228,France,21372.0
14966,Darien,41.0786,-73.4819,United States,21759.0
14967,Beaune,47.025,4.8397,France,21031.0
14968,Miguelopolis,-20.1794,-48.0319,Brazil,21728.0
14969,Kurikka,62.6167,22.4,Finland,21734.0
14970,Shelbyville,35.4987,-86.4516,United States,21741.0
14971,Germersheim,49.2167,8.3667,Germany,20779.0
14972,Gokcebey,41.3133,32.1497,Turkey,21655.0
14973,Mobetsu,44.3564,143.3542,Japan,21709.0
14974,Shafter,35.4794,-119.2013,United States,21734.0
14975,Wallington,51.3647,-0.1403,United Kingdom,20850.0
14976,Stadtallendorf,50.8333,9.0167,Germany,21456.0
14977,Brownwood,31.7127,-98.9767,United States,21729.0
14978,Katy,29.7904,-95.8353,United States,21729.0
14979,Chernogolovka,56.0147,38.3897,Russia,21342.0
14980,Green Valley,31.8436,-111.0174,United States,21723.0
14981,Versmold,52.0436,8.15,Germany,21468.0
14982,Del City,35.4483,-97.4408,United States,21712.0
14983,Woodlesford,53.7567,-1.453,United Kingdom,21010.0
14984,Kobilo,16.15,-13.5,Senegal,21656.0
14985,Jindrichuv Hradec,49.1441,15.003,Czechia,21419.0
14986,Zerbst,51.9681,12.0844,Germany,21657.0
14987,Senak'i,42.2689,42.0678,Georgia,21596.0
14988,San Jacinto,9.8311,-75.1219,Colombia,21644.0
14989,Gryfino,53.2524,14.4883,Poland,21555.0
14990,Bad Rappenau,49.2389,9.1028,Germany,21398.0
14991,Wulfrath,51.2833,7.0333,Germany,21035.0
14992,Eastmont,47.8968,-122.1817,United States,21686.0
14993,Jacksonville,39.7292,-90.2318,United States,21685.0
14994,Yenice,41.2,32.3333,Turkey,21625.0
14995,Entroncamento,39.4667,-8.4667,Portugal,20206.0
14996,Kant,42.8833,74.85,Kyrgyzstan,21589.0
14997,Furano,43.3419,142.3833,Japan,21630.0
14998,Le Ray,44.0771,-75.7975,United States,21665.0
14999,Aichach,48.45,11.1333,Germany,21434.0
15000,Kirkintilloch,55.9357,-4.1547,United Kingdom,19700.0
15001,San Nicolas,22.7819,-81.9069,Cuba,21563.0
15002,Lincoln,41.9171,-71.4505,United States,21644.0
15003,Masterton,-40.9667,175.65,New Zealand,20100.0
15004,Les Pennes-Mirabeau,43.4106,5.3103,France,21046.0
15005,Smithfield,41.9015,-71.5308,United States,21630.0
15006,Darien,41.7447,-87.9823,United States,21628.0
15007,Hoogstraten,51.4008,4.7611,Belgium,21424.0
15008,Perrysburg,41.5377,-83.6413,United States,21626.0
15009,Coswig,51.1333,13.5833,Germany,20817.0
15010,Sondershausen,51.3667,10.8667,Germany,21513.0
15011,Scugog,44.09,-78.936,Canada,21617.0
15012,Ozoir-la-Ferriere,48.778,2.68,France,20331.0
15013,Lewistown,40.5964,-77.573,United States,21614.0
15014,Richmond,51.456,-0.301,United Kingdom,21469.0
15015,Gardanne,43.4553,5.476,France,20794.0
15016,Camp Springs,38.8052,-76.9198,United States,21602.0
15017,Nang Rong,14.6363,102.7746,Thailand,21493.0
15018,Eeklo,51.1858,3.5639,Belgium,20890.0
15019,Gujan-Mestras,44.6364,-1.0667,France,21152.0
15020,La Porte,41.6077,-86.7136,United States,21569.0
15021,Palm Valley,30.2011,-81.3949,United States,21562.0
15022,Geseke,51.6497,8.5167,Germany,21343.0
15023,Clarksville,38.3221,-85.7673,United States,21558.0
15024,New Castle,39.919,-85.3697,United States,21555.0
15025,Jamsa,61.8639,25.1903,Finland,21542.0
15026,Allauch,43.3369,5.4828,France,21187.0
15027,Murree,33.9042,73.3903,Pakistan,20869.0
15028,Kingsville,42.1,-82.7167,Canada,21552.0
